1,1,251,Y1,9616
1,1,250,Y1,9620
1,1,241,Y1,9621
1,1,240,Y1,9626
1,1,239,Y1,9631
1,1,238,Y1,9636
1,1,237,Y1,9641
1,1,236,Y1,9646
1,1,235,Y1,9651
1,1,234,Y1,9657
1,1,233,Y1,9662
1,1,232,Y1,9667
1,1,231,Y1,9672
1,1,230,Y1,9677
1,1,229,Y1,9682
1,1,228,Y1,9687
1,1,227,Y1,9692
1,1,226,Y1,9697
1,1,225,Y1,9702
1,1,224,Y1,9707
1,1,223,Y1,9712
1,1,222,Y1,9718
1,1,221,Y1,9723
1,1,220,Y1,9728
1,1,219,Y1,9733
1,1,218,Y1,9738
1,1,217,Y1,9743
1,1,216,Y1,9748
1,1,215,Y1,9753
1,1,214,Y1,9758
1,1,213,Y1,9763
1,1,212,Y1,9768
1,1,211,Y1,9773
1,1,210,Y1,9778
1,1,209,Y1,9784
1,1,208,Y1,9789
1,1,207,Y1,9794
1,1,206,Y1,9799
1,1,205,Y1,9804
1,1,204,Y1,9809
1,1,203,Y1,9814
1,1,202,Y1,9819
1,1,201,Y1,9824
1,1,200,Y1,9829
1,1,199,Y1,9834
1,1,198,Y1,9839
1,1,197,Y1,9844
1,1,196,Y1,9850
1,1,195,Y1,9855
1,1,194,Y1,9860
1,1,193,Y1,9865
1,1,192,Y1,9870
1,1,191,Y1,9875
1,1,190,Y1,9880
1,1,189,Y1,9885
1,1,188,Y1,9890
1,1,187,Y1,9895
1,1,186,Y1,9900
1,1,185,Y1,9905
1,1,184,Y1,9911
1,1,183,Y1,9916
1,1,182,Y1,9921
1,1,181,Y1,9926
1,1,180,Y1,9931
1,1,179,Y1,9936
1,1,178,Y1,9941
1,1,177,Y1,9946
1,1,176,Y1,9951
1,1,175,Y1,9956
1,1,174,Y1,9961
1,1,173,Y1,9966
1,1,172,Y1,9971
1,1,171,Y1,9977
1,1,170,Y1,9982
1,1,169,Y1,9987
1,1,168,Y1,9992
1,1,167,Y1,9997
1,1,166,Y1,10002
1,1,165,Y1,10007
1,1,164,Y1,10012
1,1,163,Y1,10017
1,1,162,Y1,10022
1,1,161,Y1,10027
1,1,160,Y1,10032
1,1,159,Y1,10037
1,1,158,Y1,10043
1,1,157,Y1,10048
1,1,156,Y1,10053
1,1,155,Y1,10058
1,1,154,Y1,10063
1,1,153,Y1,10068
1,1,152,Y1,10073
1,1,151,Y1,10078
1,1,150,Y1,10083
1,1,149,Y1,10088
1,1,148,Y1,10093
1,1,147,Y1,10098
1,1,146,Y1,10104
1,1,145,Y1,10109
1,1,144,Y1,10114
1,1,143,Y1,10119
1,1,142,Y1,10124
1,1,141,Y1,10129
1,1,140,Y1,10134
1,1,139,Y1,10139
1,1,138,Y1,10144
1,1,137,Y1,10149
1,1,136,Y1,10154
1,1,135,Y1,10159
1,1,134,Y1,10164
1,1,133,Y1,10170
1,1,132,Y1,10175
1,1,131,Y1,10180
1,1,130,Y1,10185
1,1,129,Y1,10190
1,1,128,Y1,10195
1,1,127,Y1,10200
1,1,126,Y1,10205
1,1,125,Y1,10210
1,1,124,Y1,10215
1,1,123,Y1,10220
1,1,122,Y1,10225
1,1,121,Y1,10230
1,1,120,Y1,10236
1,1,119,Y1,10241
1,1,118,Y1,10246
1,1,117,Y1,10251
1,1,116,Y1,10256
1,1,115,Y1,10261
1,1,114,Y1,10266
1,1,113,Y1,10271
1,1,112,Y1,10276
1,1,111,Y1,10281
1,1,110,Y1,10286
1,1,109,Y1,10291
1,1,108,Y1,10297
1,1,107,Y1,10302
1,1,106,Y1,10307
1,1,105,Y1,10312
1,1,104,Y1,10317
1,1,103,Y1,10322
1,1,102,Y1,10327
1,1,101,Y1,10332
1,1,100,Y1,10337
1,1,99,Y1,10342
1,1,98,Y1,10347
1,1,97,Y1,10352
1,1,96,Y1,10357
1,1,95,Y1,10363
1,1,94,Y1,10368
1,1,93,Y1,10373
1,1,92,Y1,10378
1,1,91,Y1,10383
1,1,90,Y1,10388
1,1,89,Y1,10393
1,1,88,Y1,10398
1,1,87,Y1,10403
1,1,86,Y1,10408
1,1,85,Y1,10413
1,1,84,Y1,10418
1,1,83,Y1,10423
1,1,82,Y1,10429
1,1,81,Y1,10434
1,1,80,Y1,10439
1,1,79,Y1,10444
1,1,78,Y1,10449
1,1,77,Y1,10454
1,1,76,Y1,10459
1,1,75,Y1,10464
1,1,74,Y1,10469
1,1,73,Y1,10474
1,1,72,Y1,10479
1,1,71,Y1,10484
1,1,70,Y1,10490
1,1,69,Y1,10495
1,1,68,Y1,10500
1,1,67,Y1,10505
1,1,66,Y1,10510
1,1,65,Y1,10515
1,1,64,Y1,10520
1,1,63,Y1,10525
1,1,62,Y1,10530
1,1,61,Y1,10535
1,1,60,Y1,10540
1,1,59,Y1,10545
1,1,58,Y1,10550
1,1,57,Y1,10556
1,1,56,Y1,10561
1,1,55,Y1,10566
1,1,54,Y1,10571
1,1,53,Y1,10576
1,1,52,Y1,10581
1,1,51,Y1,10586
1,1,50,Y1,10591
1,1,49,Y1,10596
1,1,48,Y1,10601
1,1,47,Y1,10606
1,1,46,Y1,10611
1,1,45,Y1,10616
1,1,44,Y1,10622
1,1,43,Y1,10627
1,1,42,Y1,10632
1,1,41,Y1,10637
1,1,40,Y1,10642
1,1,39,Y1,10647
1,1,38,Y1,10652
1,1,37,Y1,10657
1,1,36,Y1,10662
1,1,35,Y1,10667
1,1,34,Y1,10672
1,1,33,Y1,10677
1,1,32,Y1,10683
1,1,31,Y1,10688
1,1,30,Y1,10693
1,1,29,Y1,10698
1,1,28,Y1,10703
1,1,27,Y1,10708
1,1,26,Y1,10713
1,1,25,Y1,10718
1,1,24,Y1,10723
1,1,23,Y1,10728
1,1,22,Y1,10733
1,1,21,Y1,10738
1,1,20,Y1,10743
1,1,19,Y1,10749
1,1,18,Y1,10754
1,1,17,Y1,10759
1,1,16,Y1,10764
1,1,15,Y1,10769
1,1,14,Y1,10774
1,1,13,Y1,10779
1,1,6,Y1,10784
1,1,5,Y1,10788
1,1,252,Y2,9616
1,1,249,Y2,9620
1,2,234,Y2,9621
1,2,233,Y2,9626
1,2,232,Y2,9631
1,2,231,Y2,9636
1,2,230,Y2,9641
1,2,229,Y2,9646
1,2,228,Y2,9651
1,2,227,Y2,9656
1,2,226,Y2,9661
1,2,225,Y2,9666
1,2,224,Y2,9671
1,2,223,Y2,9676
1,2,222,Y2,9681
1,2,221,Y2,9686
1,2,220,Y2,9691
1,2,219,Y2,9697
1,2,218,Y2,9702
1,2,217,Y2,9707
1,2,216,Y2,9712
1,2,215,Y2,9717
1,2,214,Y2,9722
1,2,213,Y2,9727
1,2,212,Y2,9732
1,2,211,Y2,9737
1,2,210,Y2,9742
1,2,209,Y2,9747
1,2,208,Y2,9752
1,2,207,Y2,9757
1,2,206,Y2,9762
1,2,205,Y2,9767
1,2,204,Y2,9772
1,2,203,Y2,9777
1,2,202,Y2,9782
1,2,201,Y2,9787
1,2,200,Y2,9792
1,2,199,Y2,9797
1,2,198,Y2,9802
1,2,197,Y2,9807
1,2,196,Y2,9812
1,2,195,Y2,9817
1,2,194,Y2,9822
1,2,193,Y2,9827
1,2,192,Y2,9832
1,2,191,Y2,9838
1,2,190,Y2,9843
1,2,189,Y2,9848
1,2,188,Y2,9853
1,2,187,Y2,9858
1,2,186,Y2,9863
1,2,185,Y2,9868
1,2,184,Y2,9873
1,2,183,Y2,9878
1,2,182,Y2,9883
1,2,181,Y2,9888
1,2,180,Y2,9893
1,2,179,Y2,9898
1,2,178,Y2,9903
1,2,177,Y2,9908
1,2,176,Y2,9913
1,2,175,Y2,9918
1,2,174,Y2,9923
1,2,173,Y2,9928
1,2,172,Y2,9933
